Iteration,LCD,CPU,WIFI
127,0,771,0
128,0,1950,0
129,0,1985,0
130,0,2009,0
131,0,1917,0
132,0,1991,0
133,0,1963,0
134,0,492,0
135,0,561,0
136,0,476,0
137,0,497,0
138,0,496,0
139,0,435,0
140,0,627,0
141,0,499,0
142,0,2348,0
143,0,4702,0
144,0,4702,0
145,0,4702,0
146,0,4688,0
147,0,4688,0
148,0,4702,0
149,0,4702,0
150,0,2231,0
151,0,520,0
152,0,516,0
153,0,638,0
154,0,520,0
155,0,519,0
156,0,497,0
157,0,496,0
158,0,866,0
159,0,1239,0
160,0,1262,0
161,0,1950,0
162,0,1591,0
163,0,1263,0
164,0,1589,0
165,0,1144,0
166,0,328,0
167,0,139,0
168,0,507,0
169,0,533,0
170,0,254,0
171,0,154,0
172,0,545,0
173,0,2475,0
174,0,4702,0
175,0,4702,0
176,0,4702,0
177,0,4702,0
178,0,4702,0
179,0,4702,0
180,0,4688,0
181,0,3075,0
182,0,507,0
183,0,486,0
184,0,480,0
185,0,497,0
186,0,575,0
187,0,499,0
188,0,528,0
189,0,950,0
190,0,1937,0
191,0,2007,0
192,0,1904,0
193,0,1247,0
194,0,1940,0
195,0,1593,0
196,0,938,0
197,0,581,0
198,0,158,0
199,0,562,0
200,0,518,0
201,0,516,0
202,0,487,0
203,0,475,0
204,0,2574,0
205,0,4702,0
206,0,4688,0
207,0,4702,0
208,0,4702,0
209,0,4688,0
210,0,4702,0
211,0,4702,0
212,0,2308,0
213,0,497,0
214,0,131,0
215,0,640,0
216,0,510,0
217,0,545,0
218,0,497,0
219,0,516,0
220,0,1133,0
221,0,1967,0
222,0,1927,0
223,0,1949,0
224,0,1835,0
225,0,1466,0
226,0,1941,0
227,0,481,0
228,0,166,0
229,0,532,0
230,0,562,0
231,0,546,0
232,0,230,0
233,0,508,0
234,0,733,0
235,0,3173,0
236,0,4702,0
237,0,4659,0
238,0,4702,0
239,0,4702,0
240,0,4702,0
241,0,4702,0
242,0,4688,0
243,0,1929,0
244,0,165,0
245,0,553,0
246,0,604,0
247,0,501,0
248,0,178,0
249,0,166,0
250,0,551,0
251,0,1342,0
252,0,1988,0
253,0,1951,0
254,0,1893,0
255,0,1944,0
256,0,1946,0
257,0,1922,0
258,0,754,0
259,0,529,0
260,0,178,0
261,0,139,0
262,0,539,0
263,0,157,0
264,0,556,0
265,0,562,0
266,0,3449,0
267,0,4688,0
268,0,4702,0
269,0,4702,0
270,0,4702,0
271,0,4702,0
272,0,4702,0
273,0,4689,0
274,0,1971,0
275,0,539,0
276,0,509,0
277,0,528,0
278,0,146,0
279,0,166,0
280,0,177,0
281,0,561,0
282,0,1354,0
283,0,1614,0
284,0,1908,0
285,0,1992,0
286,0,1945,0
287,0,1243,0
288,0,1596,0
289,0,759,0
290,0,240,0
291,0,139,0
292,0,561,0
293,0,548,0
294,0,558,0
295,0,200,0
296,0,147,0
297,0,3689,0
298,0,4673,0
299,0,4702,0
300,0,4688,0
301,0,4702,0
302,0,4702,0
303,0,4702,0
304,0,4702,0
305,0,1505,0
306,0,544,0
307,0,145,0
308,0,218,0
309,0,541,0
310,0,550,0
311,0,505,0
312,0,146,0
313,0,741,0
314,0,1574,0
315,0,1600,0
316,0,1546,0
317,0,1570,0
318,0,1547,0
319,0,1583,0
320,0,1110,0
321,0,487,0
322,0,489,0
323,0,557,0
324,0,496,0
325,0,539,0
326,0,155,0
327,0,172,0
328,0,276,0
329,0,3489,0
330,0,3585,0
331,0,4702,0
332,0,4688,0
333,0,4702,0
334,0,4702,0
335,0,4688,0
336,0,4702,0
337,0,662,0
338,0,496,0
339,0,519,0
340,0,572,0
341,0,504,0
342,0,135,0
343,0,538,0
344,0,155,0
345,0,1432,0
346,0,1536,0
347,0,1406,0
348,0,1570,0
349,0,1587,0
350,0,1553,0
351,0,1577,0
352,0,1031,0
353,0,177,0
354,0,486,0
355,0,522,0
356,0,486,0
357,0,485,0
358,0,531,0
359,0,135,0
360,0,1374,0
361,0,4702,0
362,0,4702,0
363,0,4688,0
364,0,4702,0
365,0,4702,0
366,0,4702,0
367,0,4702,0
368,0,3246,0
369,0,139,0
370,0,545,0
371,0,505,0
372,0,155,0
373,0,155,0
374,0,514,0
375,0,209,0
376,0,618,0
377,0,1569,0
378,0,1595,0
379,0,1586,0
380,0,1595,0
381,0,1575,0
382,0,1559,0
383,0,1486,0
384,0,440,0
385,0,546,0
386,0,486,0
387,0,503,0
388,0,537,0
389,0,141,0
390,0,168,0
391,0,184,0
392,0,2303,0
393,0,3584,0
394,0,3584,0
395,0,3585,0
396,0,3585,0
397,0,3595,0
398,0,3595,0
399,0,3595,0
400,0,1895,0
401,0,477,0
402,0,164,0
403,0,477,0
404,0,548,0
405,0,199,0
406,0,487,0
407,0,504,0
408,0,967,0
409,0,1542,0
410,0,1558,0
411,0,1566,0
412,0,1557,0
413,0,1395,0
414,0,1573,0
415,0,1550,0
416,0,226,0
417,0,531,0
418,0,487,0
419,0,154,0
420,0,523,0
421,0,164,0
422,0,476,0
423,0,146,0
424,0,2960,0
425,0,3585,0
426,0,3595,0
427,0,3595,0
428,0,3575,0
429,0,3595,0
430,0,3595,0
431,0,3595,0
432,0,1164,0
433,0,536,0
434,0,165,0
435,0,192,0
436,0,155,0
437,0,524,0
438,0,147,0
439,0,146,0
440,0,1192,0
441,0,1554,0
442,0,1586,0
443,0,1571,0
444,0,1553,0
445,0,1426,0
446,0,1048,0
447,0,1281,0
448,0,506,0
449,0,477,0
450,0,522,0
451,0,180,0
452,0,517,0
453,0,505,0
454,0,163,0
455,0,851,0
456,0,3595,0
457,0,3584,0
458,0,3595,0
459,0,3595,0
460,0,3595,0
461,0,4702,0
462,0,4702,0
463,0,3449,0
464,0,508,0
465,0,198,0
466,0,132,0
467,0,188,0
468,0,131,0
469,0,188,0
470,0,529,0
471,0,631,0
472,0,1637,0
473,0,1600,0
474,0,1589,0
475,0,1982,0
476,0,1906,0
477,0,1961,0
478,0,1701,0
479,0,502,0
480,0,540,0
481,0,530,0
482,0,565,0
483,0,498,0
484,0,464,0
485,0,219,0
486,0,560,0
487,0,4688,0
488,0,4702,0
489,0,4702,0
490,0,4674,0
491,0,4688,0
492,0,4674,0
493,0,4702,0
494,0,4688,0
495,0,553,0
496,0,502,0
497,0,545,0
498,0,497,0
499,0,517,0
500,0,530,0
501,0,495,0
502,0,504,0
503,0,1510,0
504,0,1523,0
505,0,1581,0
506,0,1566,0
507,0,1381,0
508,0,1562,0
509,0,1585,0
510,0,843,0
511,0,526,0
512,0,163,0
513,0,496,0
514,0,522,0
515,0,549,0
516,0,486,0
517,0,512,0
518,0,1612,0
519,0,3595,0
520,0,3585,0
521,0,3585,0
522,0,3595,0
523,0,3595,0
524,0,3595,0
525,0,3595,0
526,0,2050,0
527,0,172,0
528,0,537,0
529,0,507,0
530,0,504,0
531,0,495,0
532,0,493,0
533,0,496,0
534,0,809,0
535,0,1066,0
536,0,1582,0
537,0,1584,0
538,0,1589,0
539,0,1602,0
540,0,1576,0
541,0,1410,0
542,0,354,0
543,0,526,0
544,0,495,0
545,0,542,0
546,0,477,0
547,0,526,0
548,0,486,0
549,0,486,0
550,0,2634,0
551,0,4702,0
552,0,4702,0
553,0,4702,0
554,0,4702,0
555,0,4702,0
556,0,4702,0
557,0,4702,0
558,0,2153,0
559,0,178,0
560,0,552,0
561,0,448,0
562,0,495,0
563,0,542,0
564,0,553,0
565,0,192,0
566,0,1028,0
567,0,1560,0
568,0,1388,0
569,0,1569,0
570,0,1602,0
571,0,1612,0
572,0,1593,0
573,0,1468,0
574,0,155,0
575,0,530,0
576,0,513,0
577,0,487,0
578,0,519,0
579,0,505,0
580,0,504,0
581,0,609,0
582,0,3450,0
583,0,3595,0
584,0,3595,0
585,0,3595,0
586,0,3595,0
587,0,3595,0
588,0,3595,0
589,0,3595,0
590,0,370,0
591,0,512,0
592,0,485,0
593,0,69,0
594,0,156,0
595,0,182,0
596,0,515,0
597,0,515,0
598,0,1454,0
599,0,1550,0
600,0,1565,0
601,0,1419,0
602,0,1412,0
603,0,1568,0
604,0,1611,0
605,0,1079,0
606,0,495,0
607,0,190,0
608,0,468,0
609,0,477,0
610,0,567,0
611,0,514,0
612,0,477,0
613,0,1393,0
614,0,3595,0
615,0,3595,0
616,0,3595,0
617,0,3595,0
618,0,3595,0
619,0,3595,0
620,0,3595,0
621,0,2971,0
622,0,495,0
623,0,173,0
624,0,547,0
625,0,517,0
626,0,485,0
627,0,477,0
628,0,135,0
629,0,674,0
630,0,1532,0
631,0,1590,0
632,0,1583,0
633,0,1568,0
634,0,1569,0
635,0,1621,0
636,0,1582,0
637,0,780,0
638,0,180,0
639,0,165,0
640,0,521,0
641,0,170,0
642,0,156,0
643,0,487,0
644,0,164,0
645,0,2237,0
646,0,3595,0
647,0,3595,0
648,0,3564,0
649,0,3574,0
650,0,3595,0
651,0,3595,0
652,0,3595,0
653,0,1139,0
654,0,155,0
655,0,398,0
656,0,496,0
657,0,477,0
658,0,575,0
659,0,436,0
660,0,181,0
661,0,1082,0
662,0,1375,0
663,0,1589,0
664,0,1585,0
665,0,1430,0
666,0,1589,0
667,0,1582,0
668,0,1441,0
669,0,570,0
670,0,557,0
671,0,422,0
672,0,485,0
673,0,147,0
674,0,519,0
675,0,531,0
676,0,492,0
677,0,3057,0
678,0,3584,0
679,0,3595,0
680,0,3595,0
681,0,4702,0
682,0,4702,0
683,0,4688,0
684,0,4702,0
685,0,1280,0
686,0,487,0
687,0,548,0
688,0,167,0
689,0,517,0
690,0,503,0
691,0,570,0
692,0,542,0
693,0,1613,0
694,0,1965,0
695,0,1657,0
696,0,1944,0
697,0,1248,0
698,0,1949,0
699,0,1588,0
700,0,508,0
701,0,497,0
702,0,475,0
703,0,154,0
704,0,518,0
705,0,210,0
706,0,165,0
707,0,592,0
708,0,4466,0
709,0,4688,0
710,0,4702,0
711,0,4702,0
712,0,4702,0
713,0,4702,0
714,0,4702,0
715,0,4702,0
716,0,497,0
717,0,139,0
718,0,158,0
719,0,201,0
720,0,676,0
721,0,506,0
722,0,560,0
723,0,149,0
724,0,1432,0
725,0,1563,0
726,0,1075,0
727,0,1091,0
728,0,1383,0
729,0,1553,0
730,0,1563,0
731,0,1131,0
732,0,493,0
733,0,505,0
734,0,503,0
735,0,546,0
736,0,142,0
737,0,504,0
738,0,524,0
739,0,1121,0
740,0,3595,0
741,0,3595,0
742,0,3595,0
743,0,3595,0
744,0,3595,0
745,0,3595,0
746,0,3595,0
747,0,3126,0
748,0,512,0
749,0,486,0
750,0,182,0
751,0,493,0
752,0,532,0
753,0,486,0
754,0,494,0
755,0,592,0
756,0,1529,0
757,0,1076,0
758,0,1472,0
759,0,1574,0
760,0,1430,0
761,0,1578,0
762,0,1611,0
763,0,953,0
764,0,485,0
765,0,497,0
766,0,478,0
767,0,504,0
768,0,486,0
769,0,486,0
770,0,567,0
771,0,1894,0
772,0,3595,0
773,0,3595,0
774,0,3595,0
775,0,3585,0
776,0,3595,0
777,0,3585,0
778,0,2717,0
779,0,1772,0
780,0,513,0
781,0,521,0
782,0,549,0
783,0,495,0
784,0,495,0
785,0,495,0
786,0,495,0
787,0,884,0
788,0,1570,0
789,0,1539,0
790,0,1559,0
791,0,1556,0
792,0,1592,0
793,0,1071,0
794,0,1053,0
795,0,693,0
796,0,504,0
797,0,522,0
798,0,495,0
799,0,504,0
800,0,209,0
801,0,487,0
802,0,477,0
803,0,2648,0
804,0,3595,0
805,0,3595,0
806,0,3595,0
807,0,3595,0
808,0,3488,0
809,0,3595,0
810,0,3595,0
811,0,1499,0
812,0,192,0
813,0,522,0
814,0,468,0
815,0,495,0
816,0,168,0
817,0,496,0
818,0,538,0
819,0,1018,0
820,0,1560,0
821,0,1593,0
822,0,1648,0
823,0,1538,0
824,0,1393,0
825,0,1404,0
826,0,1362,0
827,0,504,0
828,0,494,0
829,0,486,0
830,0,515,0
831,0,495,0
832,0,486,0
833,0,520,0
834,0,569,0
835,0,3401,0
836,0,3595,0
837,0,3595,0
838,0,3595,0
839,0,3595,0
840,0,3595,0
841,0,3585,0
842,0,3595,0
843,0,784,0
844,0,497,0
845,0,495,0
846,0,495,0
847,0,521,0
848,0,506,0
849,0,484,0
850,0,153,0
851,0,1433,0
852,0,1559,0
853,0,1556,0
854,0,1532,0
855,0,1583,0
856,0,1576,0
857,0,846,0
858,0,746,0
859,0,153,0
860,0,173,0
861,0,156,0
862,0,171,0
863,0,164,0
864,0,507,0
865,0,158,0
866,0,1129,0
867,0,3595,0
868,0,3595,0
869,0,3595,0
870,0,3595,0
871,0,3595,0
872,0,3595,0
873,0,3595,0
874,0,2694,0
875,0,167,0
876,0,146,0
877,0,182,0
878,0,191,0
879,0,155,0
880,0,522,0
881,0,505,0
882,0,682,0
883,0,1587,0
884,0,1543,0
885,0,1546,0
886,0,1409,0
887,0,1965,0
888,0,1424,0
889,0,1577,0
890,0,660,0
891,0,157,0
892,0,561,0
893,0,164,0
894,0,574,0
895,0,200,0
896,0,147,0
897,0,154,0
898,0,1736,0
899,0,3595,0
900,0,3595,0
901,0,3595,0
902,0,4702,0
903,0,4702,0
904,0,4688,0
905,0,4702,0
906,0,2292,0
907,0,155,0
908,0,477,0
909,0,476,0
910,0,229,0
911,0,503,0
912,0,559,0
913,0,154,0
914,0,1002,0
915,0,1868,0
916,0,1903,0
917,0,1945,0
918,0,1283,0
919,0,1917,0
920,0,1632,0
921,0,917,0
922,0,476,0
923,0,508,0
924,0,475,0
925,0,522,0
926,0,508,0
927,0,497,0
928,0,497,0
929,0,2681,0
930,0,4702,0
931,0,4702,0
932,0,4702,0
933,0,4702,0
934,0,4702,0
935,0,4702,0
936,0,4702,0
937,0,1871,0
938,0,46,0
939,0,564,0
940,0,514,0
941,0,471,0
942,0,484,0
943,0,494,0
944,0,155,0
945,0,933,0
946,0,1562,0
947,0,1538,0
948,0,1574,0
949,0,1578,0
950,0,1529,0
951,0,1366,0
952,0,1254,0
953,0,496,0
954,0,506,0
955,0,537,0
956,0,154,0
957,0,173,0
958,0,165,0
959,0,514,0
960,0,606,0
961,0,3441,0
962,0,3595,0
963,0,3595,0
964,0,3595,0
965,0,3595,0
966,0,3595,0
967,0,3595,0
968,0,3595,0
969,0,534,0
970,0,492,0
971,0,490,0
972,0,135,0
973,0,535,0
974,0,496,0
975,0,513,0
976,0,525,0
977,0,486,0
978,0,486,0
979,0,809,0
980,0,519,0
981,0,487,0
982,0,506,0
983,0,498,0
984,0,560,0
985,0,467,0
986,0,514,0
987,0,477,0
988,0,495,0
989,0,486,0
990,0,495,0
991,0,524,0
992,0,527,0
993,0,507,0
994,0,546,0
995,0,540,0
996,0,147,0
997,0,497,0
998,0,517,0
999,0,168,0
1000,0,532,0
1001,0,517,0
1002,0,497,0
1003,0,177,0
1004,0,165,0
1005,0,552,0
1006,0,518,0
1007,0,519,0
1008,0,154,0
1009,0,315,0
1010,0,587,0
1011,0,519,0
1012,0,517,0
1013,0,531,0
1014,0,517,0
1015,0,573,0
1016,0,532,0
1017,0,497,0
1018,0,177,0
1019,0,517,0
1020,0,528,0
1021,0,551,0
1022,0,521,0
1023,0,508,0
1024,0,518,0
1025,0,508,0
1026,0,547,0
1027,0,547,0
1028,0,531,0
1029,0,497,0
1030,0,517,0
1031,0,608,0
1032,0,530,0
1033,0,509,0
1034,0,558,0
1035,0,497,0
1036,0,198,0
1037,0,498,0
1038,0,521,0
1039,0,519,0
1040,0,584,0
1041,0,519,0
1042,0,478,0
1043,0,611,0
1044,0,477,0
1045,0,169,0
1046,0,519,0
1047,0,544,0
1048,0,139,0
1049,0,498,0
1050,0,188,0
1051,0,527,0
1052,0,565,0
1053,0,487,0
1054,0,543,0
1055,0,508,0
1056,0,544,0
1057,0,487,0
1058,0,506,0
1059,0,519,0
1060,0,555,0
1061,0,544,0
1062,0,518,0
1063,0,506,0
1064,0,155,0
1065,0,512,0
1066,0,517,0
1067,0,137,0
1068,0,154,0
1069,0,509,0
1070,0,189,0
1071,0,519,0
1072,0,571,0
1073,0,146,0
1074,0,572,0
1075,0,529,0
1076,0,519,0
1077,0,155,0
1078,0,508,0
1079,0,517,0
1080,0,189,0
1081,0,168,0
1082,0,522,0
1083,0,517,0
1084,0,147,0
1085,0,586,0
1086,0,519,0
1087,0,155,0
1088,0,497,0
1089,0,154,0
1090,0,157,0
1091,0,497,0
1092,0,147,0
1093,0,497,0
1094,0,497,0
1095,0,539,0
1096,0,521,0
1097,0,518,0
1098,0,497,0
1099,0,518,0
1100,0,574,0
1101,0,498,0
1102,0,139,0
1103,0,166,0
1104,0,486,0
1105,0,550,0
1106,0,540,0
1107,0,540,0
1108,0,178,0
1109,0,486,0
1110,0,541,0
1111,0,590,0
1112,0,511,0
1113,0,508,0
1114,0,528,0
1115,0,518,0
1116,0,155,0
1117,0,531,0
1118,0,169,0
1119,0,199,0
1120,0,507,0
1121,0,532,0
1122,0,508,0
1123,0,476,0
1124,0,496,0
1125,0,508,0
1126,0,188,0
1127,0,431,0
1128,0,516,0
1129,0,452,0
1130,0,199,0
1131,0,518,0
1132,0,503,0
1133,0,488,0
1134,0,539,0
1135,0,541,0
1136,0,73,0
1137,0,240,0
1138,0,548,0
1139,0,166,0
1140,0,520,0
1141,0,569,0
1142,0,488,0
1143,0,531,0
