Iteration,LCD,CPU,WIFI
400,0,578,0
401,0,1056,0
402,0,1625,0
403,0,1635,0
404,0,1643,0
405,0,1641,0
406,0,1636,0
407,0,1495,0
408,0,508,0
409,0,541,0
410,0,562,0
411,0,520,0
412,0,561,0
413,0,487,0
414,0,498,0
415,0,627,0
416,0,4841,0
417,0,4852,0
418,0,4853,0
419,0,4863,0
420,0,4742,0
421,0,4863,0
422,0,4831,0
423,0,4852,0
424,0,577,0
425,0,571,0
426,0,509,0
427,0,519,0
428,0,519,0
429,0,508,0
430,0,520,0
431,0,528,0
432,0,1575,0
433,0,1630,0
434,0,1633,0
435,0,1636,0
436,0,1606,0
437,0,1672,0
438,0,1046,0
439,0,541,0
440,0,554,0
441,0,520,0
442,0,530,0
443,0,553,0
444,0,497,0
445,0,541,0
446,0,2304,0
447,0,4852,0
448,0,4863,0
449,0,4831,0
450,0,4852,0
451,0,6628,0
452,0,6613,0
453,0,6612,0
454,0,4238,0
455,0,585,0
456,0,524,0
457,0,599,0
458,0,539,0
459,0,569,0
460,0,629,0
461,0,541,0
462,0,897,0
463,0,1603,0
464,0,1632,0
465,0,1639,0
466,0,1641,0
467,0,1633,0
468,0,1617,0
469,0,541,0
470,0,573,0
471,0,520,0
472,0,509,0
473,0,530,0
474,0,509,0
475,0,541,0
476,0,509,0
477,0,4180,0
478,0,4863,0
479,0,4841,0
480,0,4830,0
481,0,4863,0
482,0,4863,0
483,0,4842,0
484,0,4852,0
485,0,1210,0
486,0,541,0
487,0,542,0
488,0,508,0
489,0,519,0
490,0,542,0
491,0,486,0
492,0,530,0
493,0,1389,0
494,0,1641,0
495,0,1675,0
496,0,1644,0
497,0,1652,0
498,0,1607,0
499,0,1190,0
500,0,552,0
501,0,486,0
502,0,508,0
503,0,486,0
504,0,497,0
505,0,573,0
506,0,498,0
507,0,1854,0
508,0,4863,0
509,0,4852,0
510,0,4842,0
511,0,4863,0
512,0,6628,0
513,0,6628,0
514,0,6612,0
515,0,5379,0
516,0,584,0
517,0,509,0
518,0,539,0
519,0,524,0
520,0,554,0
521,0,539,0
522,0,530,0
523,0,747,0
524,0,1624,0
525,0,1623,0
526,0,1644,0
527,0,1663,0
528,0,1628,0
529,0,1652,0
530,0,705,0
531,0,519,0
532,0,520,0
533,0,486,0
534,0,486,0
535,0,519,0
536,0,519,0
537,0,520,0
538,0,3827,0
539,0,4863,0
540,0,4863,0
541,0,4863,0
542,0,4863,0
543,0,4863,0
544,0,4819,0
545,0,4863,0
546,0,1823,0
547,0,508,0
548,0,486,0
549,0,508,0
550,0,541,0
551,0,550,0
552,0,521,0
553,0,530,0
554,0,1208,0
555,0,1608,0
556,0,1614,0
557,0,1642,0
558,0,1659,0
559,0,1630,0
560,0,1365,0
561,0,575,0
562,0,530,0
563,0,497,0
564,0,509,0
565,0,540,0
566,0,531,0
567,0,509,0
568,0,1284,0
569,0,4853,0
570,0,4863,0
571,0,4852,0
572,0,4808,0
573,0,4843,0
574,0,4852,0
575,0,4841,0
576,0,4441,0
577,0,527,0
578,0,544,0
579,0,519,0
580,0,531,0
581,0,508,0
582,0,551,0
583,0,522,0
584,0,594,0
585,0,1626,0
586,0,1636,0
587,0,1608,0
588,0,1631,0
589,0,1627,0
590,0,1636,0
591,0,882,0
592,0,541,0
593,0,520,0
594,0,508,0
595,0,541,0
596,0,508,0
597,0,530,0
598,0,475,0
599,0,2930,0
600,0,4852,0
601,0,4842,0
602,0,6628,0
603,0,6612,0
604,0,6612,0
605,0,6612,0
606,0,6598,0
607,0,3466,0
608,0,554,0
609,0,539,0
610,0,571,0
611,0,539,0
612,0,519,0
613,0,571,0
614,0,510,0
615,0,1039,0
616,0,1633,0
617,0,1630,0
618,0,1633,0
619,0,1633,0
620,0,1652,0
621,0,1467,0
622,0,531,0
623,0,561,0
624,0,530,0
625,0,520,0
626,0,541,0
627,0,508,0
628,0,508,0
629,0,596,0
630,0,4786,0
631,0,4787,0
632,0,4852,0
633,0,4863,0
634,0,4863,0
635,0,4742,0
636,0,4863,0
637,0,4863,0
638,0,574,0
639,0,488,0
640,0,542,0
641,0,508,0
642,0,508,0
643,0,508,0
644,0,519,0
645,0,519,0
646,0,1550,0
647,0,1605,0
648,0,1636,0
649,0,1635,0
650,0,1652,0
651,0,1625,0
652,0,1001,0
653,0,531,0
654,0,516,0
655,0,535,0
656,0,498,0
657,0,486,0
658,0,510,0
659,0,519,0
660,0,2396,0
661,0,4853,0
662,0,4852,0
663,0,4841,0
664,0,4842,0
665,0,4852,0
666,0,4852,0
667,0,4841,0
668,0,3173,0
669,0,519,0
670,0,540,0
671,0,520,0
672,0,497,0
673,0,507,0
674,0,509,0
675,0,541,0
676,0,931,0
677,0,1654,0
678,0,1644,0
679,0,1600,0
680,0,1646,0
681,0,1644,0
682,0,1674,0
683,0,531,0
684,0,528,0
685,0,521,0
686,0,552,0
687,0,497,0
688,0,497,0
689,0,475,0
690,0,562,0
691,0,4289,0
692,0,4863,0
693,0,4852,0
694,0,4863,0
695,0,4852,0
696,0,4831,0
697,0,4863,0
698,0,4830,0
699,0,1242,0
700,0,519,0
701,0,508,0
702,0,509,0
703,0,506,0
704,0,499,0
705,0,540,0
706,0,530,0
707,0,1407,0
708,0,1619,0
709,0,1630,0
710,0,1628,0
711,0,1625,0
712,0,1622,0
713,0,1088,0
714,0,508,0
715,0,552,0
716,0,519,0
717,0,530,0
718,0,532,0
719,0,530,0
720,0,541,0
721,0,1876,0
722,0,4852,0
723,0,4863,0
724,0,4853,0
725,0,4863,0
726,0,4852,0
727,0,4863,0
728,0,4853,0
729,0,3647,0
730,0,508,0
731,0,498,0
732,0,487,0
733,0,530,0
734,0,508,0
735,0,551,0
736,0,531,0
737,0,796,0
738,0,1630,0
739,0,1616,0
740,0,1661,0
741,0,1598,0
742,0,1622,0
743,0,1625,0
744,0,632,0
745,0,519,0
746,0,585,0
747,0,774,0
748,0,509,0
749,0,497,0
750,0,551,0
751,0,509,0
752,0,3600,0
753,0,4852,0
754,0,4841,0
755,0,4863,0
756,0,4852,0
757,0,4810,0
758,0,4863,0
759,0,4852,0
760,0,2140,0
761,0,519,0
762,0,528,0
763,0,522,0
764,0,530,0
765,0,530,0
766,0,552,0
767,0,498,0
768,0,1160,0
769,0,1636,0
770,0,1640,0
771,0,1622,0
772,0,1603,0
773,0,1622,0
774,0,1390,0
775,0,562,0
776,0,530,0
777,0,532,0
778,0,529,0
779,0,521,0
780,0,562,0
781,0,509,0
782,0,963,0
783,0,4863,0
784,0,4852,0
785,0,4863,0
786,0,4829,0
787,0,4797,0
788,0,4841,0
789,0,4853,0
790,0,4582,0
791,0,519,0
792,0,531,0
793,0,519,0
794,0,497,0
795,0,551,0
796,0,520,0
797,0,509,0
798,0,541,0
799,0,1611,0
800,0,1644,0
801,0,1619,0
802,0,1631,0
803,0,1614,0
804,0,1614,0
805,0,897,0
806,0,550,0
807,0,487,0
808,0,497,0
809,0,497,0
810,0,541,0
811,0,497,0
812,0,486,0
813,0,2846,0
814,0,4831,0
815,0,4841,0
816,0,4852,0
817,0,4830,0
818,0,4853,0
819,0,4852,0
820,0,4852,0
821,0,2681,0
822,0,509,0
823,0,497,0
824,0,519,0
825,0,562,0
826,0,519,0
827,0,498,0
828,0,497,0
829,0,1037,0
830,0,1627,0
831,0,1614,0
832,0,1603,0
833,0,1636,0
834,0,1605,0
835,0,1575,0
836,0,528,0
837,0,499,0
838,0,497,0
839,0,497,0
840,0,519,0
841,0,508,0
842,0,497,0
843,0,554,0
844,0,4644,0
845,0,4863,0
846,0,4863,0
847,0,4863,0
848,0,4863,0
849,0,4852,0
850,0,4842,0
851,0,4863,0
852,0,812,0
853,0,543,0
854,0,509,0
855,0,568,0
856,0,500,0
857,0,519,0
858,0,508,0
859,0,519,0
860,0,1498,0
861,0,1632,0
862,0,1606,0
863,0,1678,0
864,0,1649,0
865,0,1640,0
866,0,1096,0
867,0,497,0
868,0,487,0
869,0,486,0
870,0,519,0
871,0,497,0
872,0,497,0
873,0,551,0
874,0,2022,0
875,0,4852,0
876,0,4863,0
877,0,4786,0
878,0,4863,0
879,0,4863,0
880,0,4830,0
881,0,4863,0
882,0,3526,0
883,0,486,0
884,0,486,0
885,0,498,0
886,0,486,0
887,0,498,0
888,0,518,0
889,0,509,0
890,0,827,0
891,0,1678,0
892,0,1629,0
893,0,1614,0
894,0,1633,0
895,0,1660,0
896,0,1614,0
897,0,653,0
898,0,486,0
899,0,529,0
900,0,575,0
901,0,530,0
902,0,498,0
903,0,531,0
904,0,508,0
905,0,3791,0
906,0,4852,0
907,0,4820,0
908,0,4863,0
909,0,4852,0
910,0,4820,0
911,0,4852,0
912,0,4843,0
913,0,1462,0
914,0,519,0
915,0,530,0
916,0,529,0
917,0,498,0
918,0,552,0
919,0,508,0
920,0,582,0
921,0,1289,0
922,0,1612,0
923,0,1641,0
924,0,1667,0
925,0,1630,0
926,0,1641,0
927,0,1212,0
928,0,519,0
929,0,497,0
930,0,530,0
931,0,518,0
932,0,552,0
933,0,540,0
934,0,499,0
935,0,1871,0
936,0,4863,0
937,0,4852,0
938,0,4852,0
939,0,4863,0
940,0,4841,0
941,0,4863,0
942,0,4852,0
943,0,3892,0
944,0,509,0
945,0,542,0
946,0,596,0
947,0,520,0
948,0,509,0
949,0,530,0
950,0,530,0
951,0,509,0
952,0,540,0
953,0,834,0
954,0,520,0
955,0,572,0
956,0,531,0
957,0,508,0
958,0,531,0
959,0,486,0
960,0,530,0
961,0,529,0
962,0,540,0
963,0,508,0
964,0,554,0
965,0,580,0
966,0,511,0
967,0,569,0
968,0,524,0
969,0,539,0
970,0,613,0
971,0,556,0
972,0,539,0
973,0,554,0
974,0,570,0
975,0,540,0
976,0,524,0
977,0,508,0
978,0,540,0
979,0,539,0
980,0,539,0
981,0,508,0
982,0,493,0
983,0,524,0
984,0,524,0
985,0,554,0
986,0,570,0
987,0,625,0
988,0,573,0
989,0,524,0
990,0,598,0
991,0,524,0
992,0,554,0
993,0,540,0
994,0,599,0
995,0,600,0
996,0,600,0
997,0,524,0
998,0,524,0
999,0,539,0
1000,0,524,0
1001,0,524,0
1002,0,509,0
1003,0,508,0
1004,0,509,0
1005,0,539,0
1006,0,509,0
1007,0,508,0
1008,0,524,0
1009,0,524,0
1010,0,570,0
1011,0,509,0
1012,0,524,0
1013,0,493,0
1014,0,554,0
1015,0,555,0
1016,0,524,0
1017,0,508,0
1018,0,509,0
1019,0,508,0
1020,0,524,0
1021,0,524,0
1022,0,509,0
1023,0,554,0
1024,0,570,0
1025,0,524,0
1026,0,524,0
1027,0,509,0
1028,0,524,0
1029,0,509,0
1030,0,584,0
1031,0,524,0
1032,0,554,0
1033,0,540,0
1034,0,675,0
1035,0,554,0
1036,0,539,0
1037,0,570,0
1038,0,554,0
1039,0,524,0
1040,0,554,0
1041,0,525,0
1042,0,539,0
1043,0,523,0
1044,0,541,0
1045,0,555,0
1046,0,539,0
1047,0,784,0
1048,0,679,0
1049,0,584,0
1050,0,554,0
1051,0,493,0
1052,0,570,0
1053,0,493,0
1054,0,538,0
1055,0,569,0
1056,0,570,0
1057,0,525,0
1058,0,509,0
1059,0,569,0
1060,0,554,0
1061,0,493,0
1062,0,508,0
1063,0,508,0
1064,0,540,0
1065,0,628,0
1066,0,555,0
1067,0,569,0
1068,0,509,0
1069,0,508,0
1070,0,613,0
1071,0,478,0
1072,0,569,0
1073,0,540,0
1074,0,584,0
1075,0,600,0
1076,0,509,0
1077,0,493,0
1078,0,524,0
1079,0,539,0
1080,0,569,0
1081,0,555,0
1082,0,524,0
1083,0,539,0
1084,0,524,0
1085,0,554,0
1086,0,569,0
1087,0,524,0
1088,0,524,0
1089,0,538,0
1090,0,540,0
1091,0,539,0
1092,0,554,0
1093,0,524,0
1094,0,555,0
1095,0,569,0
1096,0,509,0
1097,0,554,0
1098,0,585,0
1099,0,614,0
1100,0,584,0
1101,0,524,0
1102,0,539,0
1103,0,539,0
1104,0,570,0
1105,0,568,0
1106,0,646,0
1107,0,524,0
1108,0,524,0
1109,0,554,0
1110,0,569,0
1111,0,525,0
1112,0,539,0
1113,0,540,0
1114,0,508,0
1115,0,540,0
1116,0,554,0
1117,0,540,0
1118,0,539,0
1119,0,524,0
1120,0,539,0
1121,0,570,0
1122,0,524,0
1123,0,585,0
1124,0,509,0
1125,0,584,0
1126,0,524,0
1127,0,524,0
1128,0,551,0
1129,0,526,0
1130,0,540,0
1131,0,539,0
1132,0,493,0
1133,0,629,0
1134,0,509,0
1135,0,539,0
1136,0,524,0
1137,0,508,0
1138,0,540,0
1139,0,508,0
1140,0,570,0
1141,0,569,0
1142,0,554,0
1143,0,508,0
1144,0,569,0
1145,0,570,0
1146,0,570,0
1147,0,540,0
1148,0,769,0
