0,178,0
1,700,14
2,1324,0
3,474,0
4,1094,0
5,710,0
6,314,0
7,104,0
8,183,0
9,132,0
10,381,194
11,119,0
12,105,0
13,118,0
14,76,0
15,158,15
16,92,0
17,105,0
18,118,1168
19,1348,1366
20,1468,1409
21,1468,1394
22,1468,1394
23,1468,1380
24,1468,1328
25,1468,1282
26,1468,0
27,434,0
28,145,0
29,105,0
30,146,0
31,139,0
32,105,0
33,91,0
34,158,695
35,1221,1233
36,1468,1394
37,1468,1380
38,1468,1394
39,1468,1352
40,1468,1379
41,1468,836
42,925,0
43,102,0
44,76,0
45,158,0
46,151,0
47,123,0
48,133,0
49,105,0
50,539,1468
51,1468,1409
52,1468,1394
53,1468,1365
54,1468,1366
55,1468,1394
56,1468,1394
57,1468,0
58,1206,0
59,75,0
60,211,0
61,105,0
62,104,0
63,76,0
64,132,0
65,164,0
66,302,0
67,1468,0
68,1468,0
69,1468,1468
70,1468,1379
71,1468,1394
72,1468,1130
73,1218,0
74,104,0
75,117,0
76,105,0
77,107,0
78,75,0
79,117,0
80,119,0
81,257,1468
82,1468,1380
83,1468,1394
84,1468,1352
85,1468,1409
86,1468,1365
87,1468,1350
88,1468,1468
89,1468,0
90,145,0
91,134,0
92,91,0
93,122,0
94,116,0
95,190,0
96,91,0
97,148,0
98,1408,0
99,1468,0
100,1468,1468
101,1468,1394
102,1468,1380
103,1468,1394
104,1468,0
105,143,0
106,92,0
107,119,0
108,188,0
109,133,0
110,109,0
111,76,0
112,104,1260
113,1409,1394
114,1468,1366
115,1468,1334
116,1468,1409
117,1468,1365
118,1468,1394
119,1468,1381
120,1468,0
121,348,0
122,129,0
123,104,0
124,104,0
125,146,0
126,104,0
127,105,0
128,132,0
129,1193,0
130,1468,0
131,1468,1468
132,1468,1394
133,1468,1380
134,1468,1394
135,1468,244
136,388,0
137,105,0
138,75,0
139,104,0
140,118,0
141,121,0
142,104,0
143,75,0
144,1101,1468
145,1468,1320
146,1468,1394
147,1468,1380
148,1468,1394
149,1468,1395
150,1468,1350
151,1468,0
152,614,0
153,102,0
154,75,0
155,201,0
156,104,0
157,105,0
158,133,0
159,105,0
160,928,0
161,1468,0
162,1468,0
163,1468,1468
164,1468,1380
165,1468,1380
166,1468,548
167,637,0
168,101,0
169,105,0
170,117,0
171,104,0
172,104,0
173,76,0
174,145,0
175,913,1468
176,1468,1350
177,1468,1394
178,1468,1380
179,1468,1381
180,1468,1364
181,1468,1350
182,1468,0
183,836,0
184,129,0
185,205,0
186,92,0
187,107,0
188,146,0
189,91,0
190,159,0
191,680,0
192,1468,0
193,1468,0
194,1468,1468
195,1468,1379
196,1468,1394
197,1468,727
198,869,0
199,133,0
200,123,0
201,118,0
202,76,14
203,132,0
204,75,0
205,201,0
206,642,1468
207,1468,1409
208,1468,1394
209,1468,1308
210,1468,1394
211,1468,1395
212,1468,1349
213,1468,0
214,1115,0
215,185,0
216,123,0
217,119,0
218,314,0
219,103,0
220,118,0
221,104,305
222,382,1365
223,1468,1394
224,1468,1380
225,1468,1380
226,1468,1394
227,1468,1380
228,1468,1036
229,1137,0
230,121,0
231,118,0
232,91,0
233,75,0
234,118,0
235,136,0
236,159,0
237,355,1468
238,1468,1394
239,1468,1381
240,1468,1364
241,1468,1321
242,1468,1394
243,1468,1394
244,1468,0
245,1411,0
246,152,0
247,149,0
248,117,0
249,75,0
250,118,0
251,187,0
252,105,0
253,121,0
254,1468,0
255,1468,0
256,1468,1468
257,1468,1380
258,1468,1394
259,1468,1292
260,1409,0
261,119,0
262,104,0
263,75,0
264,104,0
265,176,0
266,104,0
267,105,0
268,164,1349
269,1409,1366
270,1468,1350
271,1468,1394
272,1468,1380
273,1468,1394
274,1468,1381
275,1468,1306
276,1468,0
277,266,0
278,104,0
279,75,0
280,158,0
281,124,0
282,119,0
283,75,0
284,104,0
285,1275,0
286,1468,0
287,1468,1468
288,1468,1394
289,1468,1380
290,1468,1380
291,1468,163
292,252,0
293,143,0
294,149,0
295,151,0
296,132,0
297,136,0
298,75,0
299,118,0
300,1216,27
301,1468,1379
302,1468,1409
303,1468,27
304,1468,1365
305,1468,1394
306,1468,1338
307,1468,0
308,479,0
309,102,0
310,105,0
311,181,0
312,118,0
313,103,0
314,133,0
315,119,0
316,1116,0
317,1468,1468
318,1468,1380
319,1468,1352
320,1468,1408
321,1468,1380
322,1468,377
323,465,0
324,102,0
325,177,0
326,91,0
327,119,0
328,105,0
329,117,0
330,107,0
331,1078,1468
332,1468,1394
333,1468,1380
334,1468,1380
335,1468,1365
336,1468,1409
337,1468,1380
338,1468,0
339,667,0
340,143,0
341,134,0
342,122,0
343,104,0
344,107,0
345,130,0
346,105,0
347,841,0
348,1468,0
349,1468,0
350,1468,1468
351,1468,1394
352,1468,1380
353,1468,660
354,763,0
355,103,0
356,76,0
357,145,0
358,104,0
359,76,0
360,145,0
361,103,0
362,711,1468
363,1468,1380
364,1468,1308
365,1468,1394
366,1468,1394
367,1468,1409
368,1468,1352
369,1468,0
370,1027,0
371,118,0
372,133,0
373,133,0
374,105,0
375,118,0
376,104,0
377,134,0
378,525,0
379,1468,0
380,1468,0
381,1468,1468
382,1468,1380
383,1468,1381
384,1468,855
385,983,0
386,76,0
387,145,0
388,105,0
389,76,0
390,116,0
391,105,0
392,118,0
393,499,1468
394,1468,1365
395,1468,1381
396,1468,1379
397,1468,1394
398,1468,1380
399,1468,1340
400,1468,0
401,1228,0
402,194,0
403,118,0
404,105,0
405,117,0
406,105,0
407,136,0
408,133,0
409,275,0
410,1468,0
411,1468,0
412,1468,1468
413,1468,1394
414,1468,1366
415,1468,1156
416,1245,0
417,133,0
