Iteration,LCD,CPU,WIFI
701,0,994,0
702,0,994,0
703,0,994,0
704,0,994,0
705,0,994,0
706,0,213,0
707,0,87,0
708,0,70,0
709,0,105,0
710,0,91,0
711,0,81,0
712,0,88,0
713,0,69,0
714,0,818,0
715,0,994,0
716,0,994,0
717,0,994,0
718,0,131,0
719,0,87,0
720,0,87,0
721,0,80,0
722,0,78,0
723,0,80,0
724,0,78,0
725,0,96,0
726,0,844,0
727,0,994,0
728,0,994,0
729,0,994,0
730,0,994,0
731,0,994,0
732,0,994,0
733,0,994,0
734,0,344,0
735,0,97,0
736,0,106,0
737,0,120,0
738,0,70,0
739,0,113,0
740,0,91,0
741,0,79,0
742,0,691,0
743,0,994,0
744,0,994,0
745,0,994,0
746,0,297,0
747,0,87,0
748,0,78,0
749,0,87,0
750,0,88,0
751,0,80,0
752,0,87,0
753,0,88,0
754,0,675,0
755,0,994,0
756,0,994,0
757,0,994,0
758,0,994,0
759,0,994,0
760,0,994,0
761,0,994,0
762,0,512,0
763,0,88,0
764,0,78,0
765,0,88,0
766,0,90,0
767,0,105,0
768,0,103,0
769,0,113,0
770,0,537,0
771,0,994,0
772,0,994,0
773,0,994,0
774,0,511,0
775,0,98,0
776,0,70,0
777,0,88,0
778,0,69,0
779,0,78,0
780,0,105,0
781,0,71,0
782,0,487,0
783,0,994,0
784,0,994,0
785,0,994,0
786,0,994,0
787,0,994,0
788,0,994,0
789,0,994,0
790,0,745,0
791,0,71,0
792,0,78,0
793,0,87,0
794,0,69,0
795,0,106,0
796,0,71,0
797,0,87,0
798,0,315,0
799,0,994,0
800,0,994,0
801,0,994,0
802,0,811,0
803,0,78,0
804,0,79,0
805,0,97,0
806,0,71,0
807,0,78,0
808,0,79,0
809,0,69,0
810,0,202,0
811,0,994,0
812,0,994,0
813,0,994,0
814,0,994,0
815,0,994,0
816,0,994,0
817,0,994,0
818,0,994,0
819,0,81,0
820,0,96,0
821,0,80,0
822,0,87,0
823,0,70,0
824,0,78,0
825,0,96,0
826,0,71,0
827,0,964,0
828,0,994,0
829,0,994,0
830,0,994,0
831,0,100,0
832,0,69,0
833,0,78,0
834,0,78,0
835,0,106,0
836,0,71,0
837,0,87,0
838,0,78,0
839,0,878,0
840,0,994,0
841,0,994,0
842,0,994,0
843,0,994,0
844,0,994,0
845,0,994,0
846,0,994,0
847,0,321,0
848,0,70,0
849,0,78,0
850,0,96,0
851,0,71,0
852,0,87,0
853,0,70,0
854,0,78,0
855,0,723,0
856,0,994,0
857,0,994,0
858,0,821,0
859,0,104,0
860,0,110,0
861,0,112,0
862,0,88,0
863,0,69,0
864,0,78,0
865,0,97,0
866,0,188,0
867,0,994,0
868,0,994,0
869,0,994,0
870,0,994,0
871,0,994,0
872,0,994,0
873,0,994,0
874,0,994,0
875,0,127,0
876,0,70,0
877,0,88,0
878,0,78,0
879,0,70,0
880,0,96,0
881,0,71,0
882,0,78,0
883,0,88,0
884,0,69,0
885,0,389,0
886,0,80,0
887,0,79,0
888,0,100,0
889,0,87,0
890,0,157,0
891,0,98,0
892,0,111,0
893,0,70,0
894,0,87,0
895,0,88,0
896,0,71,0
897,0,88,0
898,0,78,0
899,0,87,0
900,0,88,0
901,0,80,0
902,0,78,0
903,0,80,0
904,0,78,0
905,0,105,0
906,0,81,0
907,0,87,0
908,0,88,0
909,0,78,0
910,0,88,0
911,0,70,0
912,0,79,0
913,0,96,0
914,0,79,0
915,0,87,0
916,0,80,0
917,0,78,0
918,0,70,0
919,0,87,0
920,0,97,0
921,0,82,0
922,0,78,0
923,0,96,0
924,0,112,0
925,0,96,0
926,0,79,0
927,0,79,0
928,0,87,0
929,0,70,0
930,0,105,0
931,0,71,0
932,0,98,0
933,0,87,0
934,0,79,0
935,0,97,0
936,0,71,0
937,0,88,0
938,0,78,0
939,0,79,0
940,0,113,0
941,0,146,0
942,0,87,0
943,0,70,0
944,0,78,0
945,0,96,0
946,0,71,0
947,0,88,0
948,0,78,0
949,0,70,0
950,0,113,0
951,0,82,0
952,0,69,0
953,0,79,0
954,0,78,0
955,0,121,0
956,0,104,0
957,0,69,0
958,0,78,0
959,0,78,0
960,0,97,0
961,0,89,0
962,0,78,0
963,0,79,0
964,0,70,0
965,0,97,0
966,0,70,0
967,0,79,0
968,0,77,0
969,0,70,0
970,0,87,0
971,0,71,0
972,0,87,0
973,0,79,0
974,0,69,0
975,0,97,0
976,0,120,0
977,0,69,0
978,0,78,0
979,0,79,0
980,0,97,0
981,0,102,0
982,0,78,0
983,0,79,0
984,0,87,0
985,0,87,0
986,0,81,0
987,0,96,0
988,0,121,0
989,0,69,0
990,0,96,0
991,0,71,0
992,0,78,0
993,0,88,0
994,0,79,0
995,0,97,0
996,0,70,0
997,0,79,0
998,0,87,0
999,0,70,0
1000,0,105,0
1001,0,80,0
1002,0,78,0
1003,0,70,0
1004,0,87,0
1005,0,87,0
1006,0,80,0
1007,0,79,0
1008,0,69,0
1009,0,70,0
1010,0,105,0
1011,0,81,0
1012,0,87,0
1013,0,70,0
1014,0,78,0
1015,0,87,0
1016,0,71,0
1017,0,78,0
1018,0,69,0
1019,0,97,0
1020,0,119,0
1021,0,80,0
1022,0,79,0
1023,0,78,0
1024,0,71,0
1025,0,96,0
1026,0,71,0
1027,0,78,0
1028,0,88,0
1029,0,70,0
1030,0,96,0
1031,0,79,0
1032,0,79,0
1033,0,87,0
1034,0,69,0
1035,0,96,0
1036,0,100,0
1037,0,78,0
1038,0,87,0
1039,0,70,0
1040,0,105,0
1041,0,92,0
1042,0,106,0
1043,0,78,0
1044,0,69,0
1045,0,97,0
1046,0,71,0
1047,0,79,0
1048,0,87,0
1049,0,69,0
1050,0,87,0
1051,0,98,0
1052,0,111,0
1053,0,88,0
1054,0,79,0
1055,0,96,0
1056,0,71,0
1057,0,70,0
1058,0,87,0
1059,0,79,0
1060,0,87,0
1061,0,80,0
1062,0,78,0
1063,0,78,0
1064,0,79,0
