10,456,0
11,523,0
12,457,0
13,462,0
14,476,0
15,449,0
16,455,0
17,448,1629
18,447,1562
19,1695,1566
20,2019,1578
21,2019,1550
22,2019,1510
23,2019,1569
24,2019,0
25,2019,0
26,2019,0
27,855,0
28,455,0
29,447,0
30,502,0
31,440,0
32,447,0
33,455,1396
34,447,786
35,1324,782
36,1269,798
37,1249,782
38,1253,774
39,1253,421
40,1261,0
41,1268,0
42,884,0
43,455,0
44,469,0
45,448,0
46,463,0
47,447,0
48,447,1629
49,455,1546
50,1056,1573
51,2019,1538
52,2019,1531
53,2019,1546
54,2019,1557
55,2019,0
56,2019,0
57,2019,0
58,1537,0
59,455,0
60,471,0
61,464,0
62,447,0
63,469,0
64,441,1003
65,455,778
66,673,790
67,1246,798
68,1249,786
69,1261,790
70,1245,716
71,1257,0
72,1268,0
73,1172,0
74,456,0
75,455,0
76,448,0
77,447,0
78,463,0
79,447,7
80,471,1629
81,472,1476
82,1939,1564
83,2019,1587
84,2019,1533
85,2019,1596
86,2019,1532
87,2019,0
88,2019,0
89,2019,0
90,600,0
91,447,0
92,462,0
93,457,0
94,455,0
95,464,0
96,455,0
97,447,0
98,1135,1629
99,1241,778
100,1241,786
101,1245,773
102,1241,294
103,1241,0
104,1237,0
105,758,0
106,462,0
107,455,0
108,447,0
109,463,0
110,456,739
111,470,1533
112,531,1588
113,1272,1595
114,2019,1547
115,2019,1526
116,2019,1587
117,2019,1564
118,2019,0
119,2019,0
120,2019,8
121,1304,0
122,455,0
123,447,0
124,455,0
125,470,0
126,457,0
127,456,0
128,461,0
129,801,1629
130,1259,786
131,1234,782
132,1265,786
133,1249,638
134,1245,0
135,1265,0
136,1086,0
137,447,0
138,447,0
139,463,0
140,515,0
141,475,140
142,447,1539
143,447,1555
144,702,1588
145,2019,1596
146,2019,1540
147,2019,1518
148,2019,1604
149,2019,0
150,2019,0
151,2019,0
152,1921,0
153,455,0
154,454,0
155,448,0
156,463,0
157,455,0
158,454,0
159,456,0
160,479,0
161,1241,1629
162,1249,789
163,1276,794
164,1258,794
165,1246,129
166,1249,0
167,1249,0
168,599,0
169,471,0
170,480,0
171,456,0
172,488,0
173,455,0
174,469,1629
175,457,1596
176,1640,1497
177,2019,1612
178,2019,1510
179,2019,1587
180,2019,1540
181,2019,0
182,2019,0
183,2019,0
184,993,0
185,457,0
186,463,0
187,462,0
188,448,0
189,438,0
190,464,0
191,447,0
192,911,0
193,1249,1629
194,1233,781
195,1253,790
196,1257,518
197,1254,0
198,1253,0
199,981,0
200,455,0
201,463,0
202,455,0
203,462,0
204,448,0
205,511,1629
206,447,1556
207,827,1524
208,2019,1620
209,2019,1572
210,2019,1572
211,2019,1563
212,2019,0
213,2019,0
214,2019,0
215,1738,0
216,447,0
217,447,0
218,447,0
219,455,0
220,455,0
221,455,0
222,455,0
223,563,0
224,1233,1629
225,1249,797
226,1432,790
227,1265,790
228,1238,81
229,1245,0
230,1253,0
231,553,0
232,455,0
233,455,0
234,455,0
235,463,0
236,471,0
237,455,1629
238,495,1547
239,1698,1564
240,2019,1571
241,2019,1572
242,2019,1540
243,2019,1572
244,2019,0
245,2019,0
246,2019,7
247,889,0
248,455,0
249,462,0
250,471,0
251,455,0
252,440,0
253,447,0
254,486,0
255,1056,1629
256,1251,774
257,1245,774
258,1253,782
259,1260,395
260,1268,0
261,1253,0
262,856,0
263,455,0
264,470,0
265,448,0
266,454,0
267,455,0
268,463,1629
269,463,1556
270,1058,1533
271,2019,1564
272,2019,1571
273,2019,1571
274,2019,1541
275,2019,0
276,2019,0
277,2019,0
278,1468,0
279,463,0
280,486,0
281,456,0
282,457,0
283,456,0
284,455,0
285,448,0
286,684,0
287,1245,1629
288,1245,786
289,1245,782
290,1253,707
291,1257,0
292,1252,0
293,1200,0
294,447,0
295,462,0
296,440,0
297,431,0
298,438,7
299,462,1487
300,465,1612
301,519,1629
302,1980,1537
303,2019,1564
304,2019,1549
305,2019,1563
306,2019,1629
307,2019,0
308,2019,0
309,2019,0
310,484,0
311,492,0
312,432,0
313,454,0
314,440,0
315,499,0
316,448,0
317,463,1629
318,1172,777
319,1271,786
320,1266,794
321,1233,777
322,1249,247
323,1265,0
324,1233,0
325,741,0
326,440,0
327,447,0
328,455,0
329,447,0
330,456,0
331,447,1629
332,454,1541
333,1369,1556
334,2019,1604
335,2019,1571
336,2019,1518
337,2019,1482
338,2019,0
339,2019,0
340,2019,0
341,1196,0
342,455,0
343,463,0
344,447,0
345,465,0
346,439,0
347,447,0
348,447,0
349,859,0
350,1234,1629
351,1245,786
352,1249,794
353,1241,573
354,1257,0
355,1249,0
356,1028,0
357,483,0
358,483,0
359,455,0
360,447,0
361,499,0
362,440,1629
363,463,1533
364,684,1587
365,2019,1547
366,2019,1549
367,2019,1579
368,2019,1549
369,2019,0
370,2019,0
371,2019,0
372,1877,0
373,461,0
374,448,0
375,455,0
376,463,0
377,439,0
378,454,0
379,448,0
380,532,0
381,1242,1629
382,1253,806
383,1473,797
384,1273,770
385,1261,226
386,1238,0
387,1241,0
388,730,0
389,448,0
390,471,0
391,455,0
392,447,0
393,455,834
394,447,1490
395,456,1548
396,1397,1596
397,2019,1540
398,2019,1571
399,2019,1571
400,2019,1556
401,2019,0
402,2019,0
403,2019,0
404,1209,0
405,470,0
406,439,0
407,455,0
408,468,0
409,449,0
410,463,0
411,455,0
412,824,0
413,1245,1629
414,1249,786
415,1276,798
416,1261,572
417,1241,0
418,1253,0
419,1019,0
420,499,0
421,457,0
422,448,0
423,470,0
424,494,0
425,440,1629
426,479,1604
427,753,1571
428,2019,1548
429,2019,1540
430,2019,1579
431,2019,1532
432,2019,0
433,2019,0
434,2019,0
435,1896,0
436,447,0
437,455,0
438,447,0
439,472,0
440,484,0
441,441,0
442,438,0
443,497,0
444,1256,1629
445,1291,781
446,1254,786
447,1250,790
448,1237,105
449,1257,0
450,1237,0
451,584,0
452,455,0
453,438,0
454,462,0
455,489,0
456,454,0
457,464,1629
458,455,1518
459,1672,1442
460,2019,1596
461,2019,1533
462,2019,1556
463,2019,1596
464,2019,0
465,2019,0
466,2019,0
467,941,0
468,462,0
469,463,0
470,463,0
471,447,0
472,454,0
473,455,0
474,448,0
475,1008,0
476,1249,1629
477,1249,782
478,1257,790
479,1265,453
480,1261,0
481,1245,0
482,900,0
483,454,0
484,456,0
485,494,0
486,440,0
487,447,481
488,454,1564
489,463,1556
490,1040,1564
491,2019,1580
492,2019,1524
493,2019,1580
494,2019,1564
495,2019,0
496,2019,0
497,2019,0
498,1544,0
499,464,0
500,463,0
501,447,0
502,447,0
503,463,0
504,447,0
505,463,0
506,660,0
507,1241,1629
508,1241,806
509,1245,806
510,1253,749
511,1237,0
512,1245,0
513,1221,0
514,447,0
515,535,0
516,478,0
517,463,0
518,447,0
519,447,25
520,480,1629
521,507,1564
522,1960,1563
523,2019,1539
524,2019,1556
525,2019,1564
526,2019,1587
527,2019,0
528,2019,0
529,2019,0
530,580,0
531,438,0
532,448,0
533,447,0
534,455,0
535,464,0
536,439,0
537,455,0
538,1147,1629
539,1263,798
540,1246,802
541,1256,775
542,1246,232
543,1249,0
544,1268,0
