Iteration,LCD,CPU,WIFI
225,0,2019,0
226,0,2019,0
227,0,2019,0
228,0,516,0
229,0,440,0
230,0,461,0
231,0,441,0
232,0,447,0
233,0,439,0
234,0,439,0
235,0,478,0
236,0,1192,0
237,0,1249,0
238,0,1253,0
239,0,1257,0
240,0,1242,0
241,0,1241,0
242,0,1229,0
243,0,1257,0
244,0,1245,0
245,0,773,0
246,0,456,0
247,0,463,0
248,0,440,0
249,0,455,0
250,0,448,0
251,0,447,0
252,0,447,0
253,0,1245,0
254,0,2019,0
255,0,2019,0
256,0,2019,0
257,0,2019,0
258,0,2019,0
259,0,2019,0
260,0,2019,0
261,0,1275,0
262,0,464,0
263,0,432,0
264,0,431,0
265,0,523,0
266,0,432,0
267,0,431,0
268,0,447,0
269,0,770,0
270,0,1269,0
271,0,1237,0
272,0,1246,0
273,0,1245,0
274,0,1242,0
275,0,1276,0
276,0,1234,0
277,0,1278,0
278,0,1159,0
279,0,447,0
280,0,465,0
281,0,439,0
282,0,462,0
283,0,458,0
284,0,447,0
285,0,455,0
286,0,504,0
287,0,1939,0
288,0,2019,0
289,0,2019,0
290,0,2019,0
291,0,2019,0
292,0,2019,0
293,0,2019,0
294,0,2019,0
295,0,521,0
296,0,431,0
297,0,439,0
298,0,439,0
299,0,439,0
300,0,455,0
301,0,440,0
302,0,455,0
303,0,1192,0
304,0,1269,0
305,0,1273,0
306,0,1276,0
307,0,1278,0
308,0,1258,0
309,0,1273,0
310,0,1246,0
311,0,1264,0
312,0,614,0
313,0,440,0
314,0,446,0
315,0,472,0
316,0,440,0
317,0,447,0
318,0,439,0
319,0,447,0
320,0,1492,0
321,0,2019,0
322,0,2019,0
323,0,2019,0
324,0,2019,0
325,0,2019,0
326,0,2019,0
327,0,2019,0
328,0,1075,0
329,0,482,0
330,0,468,0
331,0,449,0
332,0,439,0
333,0,440,0
334,0,447,0
335,0,463,0
336,0,900,0
337,0,1260,0
338,0,1243,0
339,0,1237,0
340,0,1241,0
341,0,1257,0
342,0,1242,0
343,0,1275,0
344,0,1261,0
345,0,1020,0
346,0,439,0
347,0,446,0
348,0,457,0
349,0,461,0
350,0,449,0
351,0,439,0
352,0,447,0
353,0,773,0
354,0,2019,0
355,0,2019,0
356,0,2019,0
357,0,2019,0
358,0,2019,0
359,0,2019,0
360,0,2019,0
361,0,1893,0
362,0,439,0
363,0,438,0
364,0,448,0
365,0,470,0
366,0,440,0
367,0,455,0
368,0,440,0
369,0,510,0
370,0,1281,0
371,0,1266,0
372,0,1270,0
373,0,1261,0
374,0,1254,0
375,0,1258,0
376,0,1233,0
377,0,1261,0
378,0,1241,0
379,0,571,0
380,0,477,0
381,0,448,0
382,0,440,0
383,0,439,0
384,0,439,0
385,0,440,0
386,0,455,0
387,0,1618,0
388,0,2019,0
389,0,2019,0
390,0,2019,0
391,0,2019,0
392,0,2019,0
393,0,2019,0
394,0,2019,0
395,0,980,0
396,0,441,0
397,0,438,0
398,0,456,0
399,0,455,0
400,0,449,0
401,0,455,0
402,0,446,0
403,0,1009,0
404,0,1257,0
405,0,1258,0
406,0,1233,0
407,0,1272,0
408,0,1250,0
409,0,1257,0
410,0,1242,0
411,0,1245,0
412,0,968,0
413,0,449,0
414,0,439,0
415,0,448,0
416,0,447,0
417,0,456,0
418,0,448,0
419,0,431,0
420,0,815,0
421,0,2019,0
422,0,2019,0
423,0,2019,0
424,0,2019,0
425,0,2019,0
426,0,2019,0
427,0,2019,0
428,0,1724,0
429,0,439,0
430,0,473,0
431,0,440,0
432,0,447,0
433,0,439,0
434,0,439,0
435,0,455,0
436,0,546,0
437,0,1264,0
438,0,1249,0
439,0,1229,0
440,0,1249,0
441,0,1271,0
442,0,1254,0
443,0,1245,0
444,0,1273,0
445,0,1273,0
446,0,539,0
447,0,447,0
448,0,440,0
449,0,453,0
450,0,458,0
451,0,455,0
452,0,447,0
453,0,439,0
454,0,1642,0
455,0,2019,0
456,0,2019,0
457,0,2019,0
458,0,2019,0
459,0,2019,0
460,0,2019,0
461,0,2019,0
462,0,896,0
463,0,439,0
464,0,439,0
465,0,478,0
466,0,447,0
467,0,439,0
468,0,455,0
469,0,432,0
470,0,968,0
471,0,1261,0
472,0,1249,0
473,0,1249,0
474,0,1238,0
475,0,1237,0
476,0,1237,0
477,0,1264,0
478,0,1254,0
479,0,936,0
480,0,457,0
481,0,471,0
482,0,432,0
483,0,439,0
484,0,439,0
485,0,463,0
486,0,439,0
487,0,861,0
488,0,2019,0
489,0,2019,0
490,0,2019,0
491,0,2019,0
492,0,2019,0
493,0,2019,0
494,0,2019,0
495,0,1749,0
496,0,446,0
497,0,439,0
498,0,440,0
499,0,440,0
500,0,447,0
501,0,431,0
502,0,439,0
503,0,587,0
504,0,1241,0
505,0,1241,0
506,0,1253,0
507,0,1246,0
508,0,1268,0
509,0,1252,0
510,0,1266,0
511,0,1274,0
512,0,1273,0
513,0,466,0
514,0,431,0
515,0,463,0
516,0,431,0
517,0,447,0
518,0,455,0
519,0,456,0
520,0,463,0
521,0,1797,0
522,0,2019,0
523,0,2019,0
524,0,2019,0
525,0,2019,0
526,0,2019,0
527,0,2019,0
528,0,2019,0
529,0,731,0
530,0,456,0
531,0,471,0
532,0,447,0
533,0,462,0
534,0,449,0
535,0,448,0
536,0,463,0
537,0,1040,0
538,0,1275,0
539,0,1242,0
540,0,1253,0
541,0,1260,0
542,0,1242,0
543,0,1253,0
544,0,1241,0
545,0,1257,0
546,0,883,0
547,0,447,0
548,0,439,0
549,0,447,0
550,0,447,0
551,0,431,0
552,0,439,0
553,0,439,0
554,0,994,0
555,0,2019,0
556,0,2019,0
557,0,2019,0
558,0,2019,0
559,0,2019,0
560,0,2019,0
561,0,2019,0
562,0,1555,0
563,0,447,0
564,0,439,0
565,0,439,0
566,0,439,0
567,0,455,0
568,0,463,0
569,0,431,0
570,0,668,0
571,0,1261,0
572,0,1245,0
573,0,1237,0
574,0,1233,0
575,0,1245,0
576,0,1249,0
577,0,1246,0
578,0,1241,0
579,0,1257,0
580,0,462,0
581,0,448,0
582,0,439,0
583,0,431,0
584,0,439,0
585,0,453,0
586,0,458,0
587,0,447,0
588,0,1877,0
589,0,2019,0
590,0,2019,0
591,0,2019,0
592,0,2019,0
593,0,2019,0
594,0,2019,0
595,0,2019,0
596,0,647,0
597,0,447,0
598,0,431,0
599,0,461,0
600,0,457,0
601,0,448,0
602,0,431,0
603,0,455,0
604,0,1110,0
605,0,1257,0
606,0,1238,0
607,0,1241,0
608,0,1249,0
609,0,1249,0
610,0,1265,0
611,0,1253,0
612,0,1246,0
613,0,820,0
614,0,446,0
615,0,468,0
616,0,441,0
617,0,469,0
618,0,424,0
619,0,439,0
620,0,455,0
621,0,1149,0
622,0,2019,0
623,0,2019,0
624,0,2019,0
625,0,2019,0
626,0,2019,0
627,0,2019,0
628,0,2019,0
629,0,1423,0
630,0,449,0
631,0,447,0
632,0,439,0
633,0,439,0
634,0,439,0
635,0,439,0
636,0,455,0
637,0,701,0
638,0,1233,0
639,0,1241,0
640,0,1264,0
641,0,1270,0
642,0,1262,0
643,0,1233,0
644,0,1237,0
645,0,1249,0
646,0,1208,0
647,0,447,0
648,0,439,0
649,0,439,0
650,0,447,0
651,0,463,0
652,0,447,0
653,0,439,0
654,0,503,0
655,0,1932,0
656,0,2019,0
657,0,2019,0
658,0,2019,0
659,0,2019,0
660,0,2019,0
661,0,2019,0
662,0,2019,0
663,0,656,0
664,0,447,0
665,0,455,0
666,0,473,0
667,0,447,0
668,0,439,0
669,0,439,0
670,0,447,0
671,0,1093,0
672,0,1237,0
673,0,1249,0
674,0,1237,0
675,0,1236,0
676,0,1246,0
677,0,1273,0
678,0,1258,0
679,0,1238,0
680,0,857,0
681,0,424,0
682,0,439,0
683,0,440,0
684,0,431,0
685,0,455,0
686,0,447,0
687,0,447,0
688,0,1133,0
689,0,2019,0
690,0,2019,0
691,0,2019,0
692,0,2019,0
693,0,2019,0
694,0,2019,0
695,0,2019,0
696,0,1448,0
697,0,431,0
698,0,439,0
699,0,447,0
700,0,448,0
701,0,455,0
702,0,448,0
703,0,431,0
704,0,686,0
705,0,1246,0
706,0,1241,0
707,0,1241,0
708,0,1237,0
709,0,1237,0
710,0,1245,0
711,0,1249,0
712,0,1233,0
713,0,1171,0
714,0,470,0
715,0,457,0
716,0,447,0
717,0,447,0
718,0,456,0
719,0,447,0
720,0,455,0
721,0,481,0
722,0,1938,0
723,0,2019,0
724,0,2019,0
725,0,2019,0
726,0,2019,0
727,0,2019,0
728,0,2019,0
729,0,2019,0
730,0,570,0
731,0,454,0
732,0,455,0
733,0,440,0
734,0,439,0
735,0,461,0
736,0,441,0
737,0,455,0
738,0,1172,0
739,0,1230,0
740,0,1245,0
741,0,1237,0
742,0,1279,0
743,0,1276,0
744,0,1278,0
745,0,1296,0
746,0,1260,0
747,0,741,0
748,0,463,0
749,0,448,0
750,0,447,0
751,0,447,0
752,0,439,0
753,0,439,0
754,0,447,0
755,0,1264,0
756,0,2019,0
757,0,2019,0
758,0,2019,0
759,0,2019,0
760,0,2019,0
761,0,2019,0
762,0,2019,0
763,0,1315,0
764,0,447,0
765,0,447,0
766,0,441,0
767,0,439,0
768,0,440,0
769,0,439,0
770,0,463,0
771,0,799,0
772,0,1249,0
773,0,1242,0
774,0,1237,0
775,0,1249,0
776,0,1250,0
777,0,1249,0
778,0,1265,0
779,0,1274,0
780,0,1175,0
781,0,455,0
782,0,463,0
783,0,457,0
784,0,439,0
785,0,455,0
786,0,463,0
787,0,447,0
788,0,490,0
789,0,1939,0
790,0,2019,0
791,0,2019,0
792,0,2019,0
793,0,2019,0
794,0,2019,0
795,0,2019,0
796,0,2019,0
797,0,604,0
798,0,455,0
799,0,454,0
800,0,448,0
801,0,440,0
802,0,447,0
803,0,439,0
804,0,439,0
805,0,1160,0
806,0,1267,0
807,0,1274,0
808,0,1266,0
809,0,1261,0
810,0,1266,0
811,0,1263,0
812,0,1271,0
813,0,1258,0
814,0,741,0
815,0,463,0
816,0,456,0
817,0,448,0
818,0,439,0
819,0,462,0
820,0,464,0
821,0,448,0
822,0,1271,0
823,0,2019,0
824,0,2019,0
825,0,2019,0
826,0,2019,0
827,0,2019,0
828,0,2019,0
829,0,2019,0
830,0,1322,0
831,0,439,0
832,0,439,0
833,0,439,0
834,0,431,0
835,0,447,0
836,0,455,0
837,0,454,0
838,0,789,0
839,0,1233,0
840,0,1245,0
841,0,1238,0
842,0,1237,0
843,0,1249,0
844,0,1233,0
845,0,1257,0
846,0,1245,0
847,0,1155,0
848,0,455,0
849,0,448,0
850,0,455,0
851,0,447,0
852,0,438,0
853,0,447,0
854,0,448,0
855,0,519,0
856,0,2019,0
857,0,2019,0
858,0,2019,0
859,0,2019,0
860,0,2019,0
861,0,2019,0
862,0,2019,0
863,0,2019,0
864,0,530,0
865,0,455,0
866,0,431,0
867,0,446,0
868,0,439,0
869,0,447,0
870,0,481,0
871,0,440,0
872,0,1156,0
873,0,1229,0
874,0,1249,0
875,0,1245,0
876,0,1265,0
877,0,1257,0
878,0,1246,0
879,0,1237,0
880,0,1264,0
881,0,793,0
882,0,447,0
883,0,447,0
884,0,439,0
885,0,471,0
886,0,439,0
887,0,447,0
888,0,448,0
889,0,1259,0
890,0,2019,0
891,0,2019,0
892,0,2019,0
893,0,2019,0
894,0,2019,0
895,0,2019,0
896,0,2019,0
897,0,1315,0
898,0,447,0
899,0,447,0
900,0,449,0
901,0,455,0
902,0,456,0
903,0,439,0
904,0,454,0
905,0,841,0
906,0,1239,0
907,0,1248,0
908,0,1229,0
909,0,1249,0
910,0,1282,0
911,0,1262,0
912,0,1254,0
913,0,1233,0
914,0,1164,0
915,0,456,0
916,0,447,0
917,0,454,0
918,0,440,0
919,0,439,0
920,0,447,0
921,0,461,0
922,0,499,0
923,0,1956,0
924,0,2019,0
925,0,2019,0
926,0,2019,0
927,0,2019,0
928,0,2019,0
929,0,2019,0
930,0,2019,0
931,0,509,0
932,0,455,0
933,0,448,0
934,0,462,0
935,0,464,0
936,0,448,0
937,0,454,0
938,0,440,0
939,0,1155,0
940,0,1237,0
941,0,1237,0
942,0,1241,0
943,0,1260,0
944,0,1270,0
945,0,1246,0
946,0,1237,0
947,0,1237,0
948,0,807,0
949,0,439,0
950,0,510,0
951,0,466,0
952,0,447,0
953,0,462,0
954,0,471,0
955,0,440,0
956,0,1169,0
957,0,2019,0
958,0,2019,0
959,0,2019,0
960,0,2019,0
961,0,2019,0
962,0,2019,0
963,0,2019,0
964,0,1444,0
965,0,464,0
966,0,440,0
967,0,439,0
968,0,431,0
969,0,462,0
970,0,472,0
971,0,456,0
972,0,701,0
973,0,1229,0
974,0,1260,0
975,0,1253,0
976,0,1229,0
977,0,1245,0
978,0,1241,0
979,0,1241,0
980,0,1265,0
981,0,1200,0
982,0,431,0
983,0,447,0
984,0,431,0
985,0,470,0
986,0,448,0
987,0,447,0
988,0,439,0
989,0,494,0
990,0,1962,0
991,0,2019,0
992,0,2019,0
993,0,2019,0
994,0,2019,0
995,0,2019,0
996,0,2019,0
997,0,2019,0
998,0,518,0
999,0,454,0
1000,0,472,0
1001,0,440,0
1002,0,439,0
1003,0,446,0
1004,0,440,0
1005,0,439,0
1006,0,1177,0
1007,0,1252,0
1008,0,1257,0
1009,0,1242,0
1010,0,1249,0
1011,0,1246,0
1012,0,1241,0
1013,0,1241,0
1014,0,1233,0
1015,0,682,0
1016,0,455,0
1017,0,448,0
1018,0,439,0
1019,0,439,0
1020,0,461,0
1021,0,457,0
1022,0,439,0
1023,0,1401,0
1024,0,2019,0
1025,0,2019,0
1026,0,2019,0
1027,0,2019,0
1028,0,2019,0
1029,0,2019,0
1030,0,2019,0
1031,0,1221,0
1032,0,454,0
1033,0,440,0
1034,0,439,0
1035,0,447,0
1036,0,455,0
1037,0,448,0
1038,0,439,0
1039,0,438,0
1040,0,448,0
1041,0,701,0
1042,0,447,0
1043,0,439,0
1044,0,447,0
1045,0,465,0
1046,0,487,0
1047,0,454,0
1048,0,439,0
1049,0,455,0
1050,0,440,0
1051,0,455,0
1052,0,464,0
1053,0,447,0
1054,0,439,0
1055,0,484,0
1056,0,448,0
1057,0,432,0
1058,0,431,0
1059,0,446,0
1060,0,448,0
1061,0,447,0
1062,0,446,0
1063,0,431,0
1064,0,439,0
1065,0,465,0
1066,0,456,0
1067,0,439,0
1068,0,439,0
1069,0,439,0
1070,0,455,0
1071,0,439,0
1072,0,439,0
1073,0,439,0
1074,0,447,0
1075,0,447,0
1076,0,455,0
1077,0,440,0
1078,0,439,0
1079,0,439,0
1080,0,471,0
1081,0,448,0
1082,0,439,0
1083,0,446,0
1084,0,432,0
1085,0,483,0
1086,0,441,0
1087,0,485,0
1088,0,457,0
1089,0,440,0
1090,0,446,0
1091,0,439,0
1092,0,447,0
1093,0,439,0
1094,0,454,0
1095,0,456,0
1096,0,447,0
1097,0,448,0
1098,0,431,0
1099,0,431,0
1100,0,455,0
1101,0,439,0
1102,0,447,0
1103,0,439,0
1104,0,447,0
1105,0,447,0
1106,0,455,0
1107,0,448,0
1108,0,439,0
1109,0,447,0
1110,0,464,0
1111,0,440,0
1112,0,439,0
1113,0,447,0
1114,0,439,0
1115,0,447,0
1116,0,462,0
1117,0,457,0
1118,0,439,0
1119,0,423,0
1120,0,463,0
1121,0,447,0
1122,0,439,0
1123,0,439,0
1124,0,439,0
1125,0,455,0
1126,0,439,0
1127,0,448,0
1128,0,439,0
1129,0,447,0
1130,0,447,0
1131,0,447,0
1132,0,439,0
1133,0,455,0
1134,0,439,0
1135,0,455,0
1136,0,455,0
1137,0,448,0
1138,0,439,0
1139,0,439,0
1140,0,470,0
1141,0,423,0
1142,0,454,0
1143,0,440,0
1144,0,439,0
1145,0,470,0
1146,0,464,0
1147,0,440,0
1148,0,447,0
1149,0,440,0
1150,0,455,0
1151,0,454,0
1152,0,447,0
1153,0,447,0
1154,0,432,0
1155,0,456,0
1156,0,455,0
1157,0,439,0
1158,0,439,0
1159,0,431,0
1160,0,455,0
1161,0,463,0
1162,0,439,0
1163,0,439,0
1164,0,447,0
1165,0,583,0
1166,0,573,0
1167,0,439,0
1168,0,455,0
1169,0,439,0
1170,0,456,0
1171,0,439,0
1172,0,448,0
1173,0,447,0
1174,0,455,0
1175,0,457,0
1176,0,455,0
1177,0,462,0
1178,0,441,0
1179,0,439,0
1180,0,471,0
1181,0,423,0
1182,0,454,0
1183,0,457,0
1184,0,448,0
1185,0,455,0
1186,0,448,0
1187,0,447,0
1188,0,447,0
1189,0,439,0
1190,0,469,0
1191,0,441,0
1192,0,447,0
1193,0,471,0
1194,0,440,0
1195,0,455,0
1196,0,439,0
1197,0,439,0
1198,0,439,0
1199,0,439,0
1200,0,463,0
1201,0,423,0
1202,0,447,0
1203,0,440,0
1204,0,463,0
1205,0,455,0
1206,0,456,0
1207,0,439,0
1208,0,439,0
1209,0,439,0
1210,0,455,0
1211,0,447,0
1212,0,448,0
1213,0,439,0
1214,0,439,0
1215,0,463,0
1216,0,439,0
1217,0,463,0
1218,0,439,0
1219,0,439,0
1220,0,484,0
1221,0,457,0
1222,0,439,0
1223,0,463,0
1224,0,446,0
1225,0,447,0
1226,0,449,0
1227,0,439,0
1228,0,439,0
1229,0,447,0
1230,0,454,0
1231,0,449,0
1232,0,462,0
1233,0,440,0
1234,0,439,0
1235,0,461,0
1236,0,456,0
1237,0,465,0
1238,0,455,0
1239,0,448,0
1240,0,447,0
1241,0,439,0
1242,0,446,0
1243,0,431,0
1244,0,446,0
1245,0,449,0
1246,0,455,0
1247,0,455,0
1248,0,440,0
1249,0,439,0
1250,0,455,0
1251,0,456,0
1252,0,439,0
1253,0,455,0
1254,0,456,0
1255,0,463,0
1256,0,440,0
1257,0,439,0
1258,0,439,0
1259,0,455,0
1260,0,439,0
1261,0,471,0
1262,0,439,0
1263,0,439,0
1264,0,439,0
1265,0,471,0
1266,0,440,0
1267,0,439,0
1268,0,439,0
1269,0,439,0
1270,0,485,0
1271,0,440,0
1272,0,439,0
1273,0,439,0
1274,0,454,0
1275,0,457,0
1276,0,439,0
1277,0,454,0
1278,0,448,0
1279,0,447,0
1280,0,454,0
1281,0,457,0
1282,0,455,0
1283,0,456,0
1284,0,439,0
1285,0,462,0
1286,0,440,0
1287,0,453,0
1288,0,441,0
1289,0,439,0
1290,0,463,0
1291,0,455,0
1292,0,464,0
1293,0,439,0
1294,0,431,0
1295,0,455,0
1296,0,454,0
1297,0,449,0
1298,0,447,0
1299,0,439,0
1300,0,463,0
1301,0,440,0
1302,0,447,0
1303,0,439,0
1304,0,447,0
1305,0,448,0
1306,0,439,0
1307,0,439,0
1308,0,439,0
1309,0,472,0
1310,0,463,0
1311,0,455,0
1312,0,439,0
1313,0,447,0
1314,0,454,0
1315,0,449,0
1316,0,454,0
1317,0,457,0
1318,0,439,0
1319,0,439,0
1320,0,471,0
1321,0,423,0
1322,0,447,0
1323,0,439,0
1324,0,447,0
1325,0,478,0
1326,0,455,0
1327,0,441,0
1328,0,439,0
1329,0,439,0
1330,0,447,0
1331,0,454,0
1332,0,447,0
1333,0,441,0
1334,0,447,0
1335,0,469,0
1336,0,449,0
1337,0,439,0
1338,0,455,0
1339,0,439,0
1340,0,448,0
1341,0,439,0
1342,0,439,0
1343,0,479,0
1344,0,440,0
1345,0,470,0
1346,0,440,0
1347,0,439,0
1348,0,439,0
1349,0,439,0
1350,0,455,0
1351,0,447,0
1352,0,448,0
1353,0,439,0
1354,0,439,0
1355,0,470,0
1356,0,440,0
1357,0,456,0
1358,0,439,0
1359,0,431,0
1360,0,471,0
1361,0,440,0
1362,0,461,0
1363,0,440,0
1364,0,462,0
1365,0,456,0
1366,0,439,0
1367,0,439,0
1368,0,447,0
1369,0,440,0
1370,0,463,0
1371,0,431,0
1372,0,439,0
1373,0,455,0
1374,0,440,0
1375,0,447,0
1376,0,455,0
1377,0,448,0
1378,0,454,0
1379,0,440,0
1380,0,455,0
1381,0,432,0
1382,0,447,0
1383,0,447,0
1384,0,439,0
1385,0,455,0
1386,0,456,0
1387,0,439,0
1388,0,455,0
1389,0,440,0
1390,0,455,0
1391,0,447,0
1392,0,447,0
1393,0,430,0
1394,0,448,0
1395,0,455,0
1396,0,447,0
1397,0,439,0
1398,0,461,0
1399,0,449,0
1400,0,456,0
1401,0,447,0
1402,0,908,0
